"1.0","1.0","当大家看到我的这一篇评价时，表示我对产品是认可的，尽管我此刻的评论是复制粘贴的。这一方面是为了肯定商家的服务，另一方面是为了节省自己的时间，因为差评我会直接说为什么的。所以大家就当做是产品质量合格的意思来看就行了。最后祝店家越做越好，大家幸福平安👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
"1.0","1.0","薇，ィ訁公～总号嗖： 用心省，领劵下单的，太便宜了～衣服收到了，包裹的很好，没有损坏！而且没色差和图片上的一样，衣服也不会掉色，加了绒的质量不错！，做工也很好，而且尺码正合适买到这种质量，摸起来很软，今年流行款，宽松型，摸上去柔软舒服。穿上去特别好看，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快。"
"1.0","1.0","小主们！非常实用的价格。添加卫V星X；工众号 比省 ，买的，很便宜，相当划算。质量棒棒哒！颜色很正，实物跟图片一样，无色差，比较适合内搭，单穿比较素。版型也很好，很值得。穿起来飘呀飘呀飘呀飘，加绒暖和但又不繁重，真的很满意，这段日子迷惘又黑暗，撑过去了会有下一个黑暗的日子等着你。料子也舒服，很喜欢，和图片一样的，挺宽松，喜欢。还会在来的！"
"1.0","1.0","宝贝很奈斯！！！！价钱便宜，质量不错！！！已关注你们家了！！！因为本仙女很懒，不想每一件商品都一样一样地去写好评，所以特意写了这样一个评论。但是这件商品无论是质量、材质还是款式，肯定都是本仙女所中意的，如果本仙女不喜欢的话，本仙女收到货肯定是会很生气的，很气很气的那种哦。不然这个评论肯定会变成那种喋喋不休，怨气横生，怨天怨地的那种。最后当然不可能忘了给这件商品一个好评，给各位爱淘宝的宝宝们一个购物参考，这个产品还是非常值得购买的！ 祝看到这条评论的各位小仙女们永远年轻漂亮美丽大方，"
"1.0","1.0","嗖【薇】*【信】*【公】-*【众】*【号】【aac392】，排名在最上面那个，抢倦买的&hellip;&hellip;属于价格比较实惠的那种。感觉还可以，应该之后还会买吧。是如果有需要的话，，而且还很实惠，主要还很好用。不得不说这次是最深得我心的一次。因为质量真的很好，我很喜欢，而且包装的很好。一点破损没有，很棒，店里服务态度很好，而且物流速度速度也很快，每年都喜欢在他们家买，质量很好，款式好看衣服样式很好看 挺喜欢的穿起来很显瘦 是宽松版型的 不会紧着身子 大小穿着也是正合适 穿起来粉粉嫩嫩的 朋友都说好看 面料也是很舒服的滑滑的不会扎皮肤，质量不错哦，很喜欢，很柔软，穿身上美美哒，小仙女必备款哦买了两件"
"1.0","1.0","宝宝们！！半，价买滴哟！公 总~号搜：【竹竹秋】再去买，真的不错！！！！排在最上面的那个才是哦！！东西很好，价美物廉，衣服感觉挺好的，宽宽大大的，挺好看的，就是买大了。特别喜欢配裙子特别好看摸着舒服，尺码也合适。穿的很舒服，也很好看，在家随便穿穿就可以了，质量是可以的，上身效果很好，很喜欢这款卫衣，颜色好鲜艳，期待试着效果，洗了之后不会褪色，衣服跟图片描述的一模一样。面料不错，感觉好好看剪裁做工很细心，有喜欢的可以防心购买，"
"1.0","1.0","保暖性：因为本人比较懒，不想每个产品都写好评，所以特意模仿一位网友写下这个模板，但是这个产品无论是质量还是外形肯定都是本人喜欢的，如果不喜欢的话也不可能撒下这么一大段好评，在这里写下，给各位淘友一个参考，性价比好，客服服务好，快递很快，包装让人很喜欢，这个物品还是很值得购买的&mdash;&mdash;来自一位懒惰的还很喜欢网购不爱写评语却很想要积分的懒人小姐姐，真心划算啊！~。"
"1.0","1.0","淘宝几年才知道原来评论85个字才会有积分。所以从今天到以后，这段话走到哪里就会复制到哪里。首先要保证质量啊，东西不赖啊。不然就用别的话来评论了。不知道这样子够不够85字。谢谢老板的认真检查。东西特别好，我不是刷评论的，我是觉得东西好我才买的，你会发现我每一家都是这么写的。因为复制一下就好了。没想到这个价格的衣服竟然还不错。性比价太好了吧"
"1.0","1.0","这是一个好评模版，因为本仙女很懒，不想每个物品都一一写好评，所以特地模仿一位网友写下这模版，但是这个产品无论是质量还是外型肯定都是本仙女喜欢的?，如果不喜欢的话仙女收到东西会很生气?，然后这个模版就会变成仙女喋喋不休的抱怨书，然后就不可能写下这个好评.这里写下也是给各位淘友一个参考，这个物品还是值得购买的，推荐哦，来自一位懒惰的只要爱购物不爱写评语却想换积分的仙女"
"1.0","1.0","宝贝收到了，衣服非常显瘦，很喜欢，价格很便宜实惠没有让我失望，客服特别热心，回复的也很快，态度也好，耐心解决我的问题。包装非常仔细、严实，物流公司服务态度很好，运送速度快 质量非常好，洗了几次没变样，挺好的，到货也很快，也没线头什么的，而且也没有什么难闻的味道！ 衣服面料非常好物美价廉，喜欢的亲们可以下单，料子挺好的，摸着好柔软，值得购买好评，与描述的一致，尽码标准，质量好，颜色漂亮，上身舒适，价格合理。紧身有弹性，一点也不扎，穿着舒服，软软的滑滑的，柔暖，好看，很喜欢，质量不错，做工精细，发货快，运输安全完好无损，里面的绒不是毛毛那种，很舒服，看起来薄，穿着暖和，很便宜很好的宝贝,性价比很高，好评哦"
"1.0","1.0","东西很不错，穿着时尚潮流.很高端.也不掉毛.不起球衣服很好，穿在身上效果很好，面料摸起来也很柔软，挺划算的！衣服的尺码很标准，穿上大小非常合适，透气性很好，颜色色差不大，价格实惠衣服收到了，上身效果不错，摸着很柔软，价格也实惠衣服收到了，价位合理，衣服款式新颖，好看，面料摸起来很舒服，穿衣百搭，做工精致，走线整齐，很满意的一次购物宝贝收到了，衣服质量好好呀，做工细致。面料也好，尺码也合适，穿上特别好看。主要是衣服厚实，穿在身上很暖和，款式很显瘦穿上很抬肤色，真的是大爱衣服质量很好穿上很舒服穿着很好看赞赞赞啊哈哈哈不错很满意啊还好还好emmmm啊哈哈哈不错很满意啊还好还好emmmm奈斯啊哈哈哈不错很满意"
"1.0","1.0","东西收到了，不错不错真的很好，质量非常好，与卖家描述的完全一致，还会在买！用着不错对产品相当满意挺好的很不错，非常满意，真的很喜欢，完全超出期望值，发货速度非常快好的话还会来购买，快递很给力，价格实惠，好用，宝贝非常的好，看着不错蛮实惠的宝贝很好，一直在用非常好用，一直在用很好的产品着不错时产品相当满意挺好的很不错，值得入手"
"1.0","1.0","物流挺快的，终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的，说实在，这是我淘宝购物来让我很满意的一次购物。无论是掌柜的态度还是对物品，我都非常的满意。掌柜态度很热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都认真回答我。这一点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝是我需要的，收到的时候包装完整，打开后让我更惊喜的是，宝贝比我想象中的还要好，不得不竖起大拇指。"
"1.0","1.0","童鞋们！！伴，价买滴哟！公?总~号搜：[真不错]再去买，超级好！！！！排在最上面的那个才是哦！！整体上来说还是可以的，第二次购买了，推荐给童鞋们！收到货后感觉质量还可以啊，之前还有顾虑觉得这质量能好到哪里去呢，软软的一点都不扎，上身效果特别棒，衣服手感不错，码数也标准，穿上也很合适，帅气，穿着贴身不紧绷，特别舒服。码数刚刚好，是棉的物流也很快。衣服是棉的，特别柔软，面料很好，  摸起来手感很舒服，回复特别快，所以我是很满意的，快递小哥送货很快，爸爸也很喜欢，是正品，卖家服务超级好。这是正品，继续购物。"
"1.0","1.0","宝贝质量太好了，包装也没有半点缺陷，感觉很棒．物有所值！质量也不差，能以这个价格买到真的好的东西真开心，很好的东西．宝贝很棒．很喜欢．嘿嘿．我很心开．以前居然不知道有这样的宝贝．淘宝是个万能的网站．什么都有．最近很懒，没有及时评价．东西真的好用．很结实，颜色很喜欢．做工精细．有需要下次还会再来的．总体来说这次的的确物有所值．祝店家．生意兴隆，财源滚滚"
"1.0","1.0","1、乱打一气  2、复制黏贴 3、无关内容"
"1.0","1.0","宝贝很好很舒服，下面都是废话    说不定看到你的回到家我那记得K博大精深可是你你手机你到家你懂不懂不上班不记得就到家不咸不淡不哈你那几年级的奖学金阿克苏没拿谢娜谢娜比你小你下班不行不行摆大巴不能想不到不对不对不对吧并不想不对不对不行棒棒哒不能想你想你想男的女的呢并不想不带你就放假发就发就发飞机并行不悖大宝贝方不方便富爸爸见都见不到就是你的上课你觉得不像你侠客行你的密码谢娜谢娜快递J息怒息怒你到哪觉得那你想男的女的那你到哪"
"1.0","1.0","比较纠结哈哈哈嗝GV就唱戏机吃鸡飞机国际法好伐好伐就发还飞机飞机飞机飞机发哈过得恢复恢复疯疯癫癫多大方法发发发风风光光改改好多个"
"1.0","1.0","还可以，挺厚的，这么便宜很好了，混合双打好的姐姐觉得就觉得好的好的经济实惠电话惊声尖叫实话实说就是计算机惊声尖叫就是就是急死接电话打典故手机你手机对伤口说个事四十几技术军队狙击手结婚时候生死狙击嫁鸡随鸡节省时间好纠结说句实话杀鸡骇猴说哈"
"1.0","1.0","杏色的比灰色的感觉厚一点点 嗯，还不错   突破下随我婆一起咯送女去上课请假离开普陀山迷雾森林我先睡啦坡子街叫啥子直角三角形距三婆思修课咯红双喜醉咯破罐子住进去臭胖子卡彭唐立培哦开哦呀胎盘素估计情侣狗随你兔肉好了老婆小胖子哦啥玩意8阿婆会走路了怕疼提拉同时猪坚强醉啦破坏住咯给我"
"1.0","1.0","好看 在此分共享：筷子的标准长度是七寸六分，代表着人有七情六欲，以示与动物有本质的不同。它的形状是一头园，一头方，代表着天圆地方，反映了古人对世界的理解，也体现了做人要把握方圆的道理。 也体现了中国文化的博大精深 愿看到的大众开启智慧，众生安乐"
"1.0","1.0","好看"
"1.0","1.0","宝贝东西收到了质量很好面料舒服是我喜欢的类型，价格实惠非常满意尺寸大小也刚好适合颜色很正，棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美哒棒棒哒美美"
"1.0","1.0","丑 普希金的《致大海》 再见吧，自由的原素！ 最后一次了，在我眼前 你的蓝色的浪头翻滚起伏， 你的骄傲的美闪烁壮观。 仿佛友人的忧郁的絮语， 仿佛他别离一刻的招呼， 最后一次了，我听着你的 喧声呼唤，你的沉郁的吐诉。 我全心渴望的国度啊，大海！ 多么常常地，在你的岸上 我静静地，迷惘地徘徊， 苦思着我那珍爱的愿望。 啊，我多么爱听你的回声， 那喑哑的声音，那深渊之歌， 我爱听你黄昏时分的幽静， 和你任性的脾气的发作！ 渔人的渺小的帆凭着 你的喜怒无常的保护 在两齿之间大胆地滑过， 但你若汹涌起来，无法克服， 成群的渔船就会覆没。 直到现在，我还不能离开 这令我厌烦的凝固的石岸， 我还没有热烈地拥抱你，大海！ 也没有让我的诗情的波澜 随着你的山脊跑开！ 你在期待，呼唤&hellip;&hellip;我却被缚住， 我的心徒然想要挣脱开， 是更强烈的感情把我迷住， 于是我在岸边留下来&hellip;&hellip; 有什么可顾惜的？而今哪里 能使我奔上坦荡的途径？ 在你的荒凉中，只有一件东西 也许还激动我的心灵。 一面峭壁，一座光荣的坟墓&hellip;&hellip; 那里，种种伟大的回忆 已在寒冷的梦里沉没， 啊，是拿破仑熄灭在那里。 他已经在苦恼里长眠。 紧随着他，另"
"1.0","1.0","东西收到,不错不错真的很好,质量非常好，与卖家描述的完全一致，还会在买!用着不错对产品相当满意挺好的很不错,非常满意，真的很喜欢，完全超出期望值，发货速度非常快好的话还会来购买。快递很给力,价格实惠，好用。宝贝非常好!看着不错蛮宾惠的宝贝很好,一直在用非常好用,-一直在用很好的产品着不错时产品相当满意挺好的很不错，值得入手。五星五星好评鸭ya~。。"
"1.0","1.0","好看汉口西霞口死就死阿卡看手机家贼难防;奥哦为考驾照就是就是嘻哈没事决心等下哈静安寺悲喜交加阿卡那些见到你大呼小叫看记得你的好星级酒店金会计手机给我呀叫撒年纪咳嗽忘记带游戏盒好大会v沙发高压忘记到哪可惜哦说好心有好报恶即斩考没考阿卡哦啊群殴额吉是你回家诶额你我哦计算机诶介绍自己阿胶jshiaopqqpnjdj@dnnxjx恶业寄快递看见的看到没忘记我计时开始可能咔咔咔就是说呢上课了我就上课满课坑死你受苦经济kkkksjdd/(oaq和你说了这就对了学哦刷卡快熄灯凯撒拉克丝"
"1.0","1.0","好便宜，女儿超喜欢。准备回购。       福福福福几次成功 v 坚持坚持坚持持续学习坚持继续继续超级喜欢吃宵夜幸福读读写写好想好想好想见的各向异性不想回学校的新衣服一定对夫妇下次吃刺激性的大野洋子警方发现异乎寻常吃小哥哥的好地方很喜欢吃饭吃好喜欢彻彻底底元宵节"
"1.0","1.0","浪漫的是身后的冰块 冷漠保持新鲜的口感 就让我 陷入这无人的慵懒 任世界摇摇欲坠把现实变梦幻 不停地追赶着 不确定的未来 是谁在呼唤着我 带着我飞过时间海 这世间早已不是每个人都依赖 太多的道理不是每个都会明白 至少还有每一次相遇 值得我们去期待 好事总会发生在下个转弯 会不会有那么一种爱 能让彼此都幸福美满 怎样说 最终我们都会释怀 因为每一个故事依旧无可替代 不停地追赶着 不确定的未来 是谁在呼唤着我 带着我飞过时间海 这世间早已不是每个人都依赖 太多的道理不是每个都会明白 至少还有每一次相遇 值得我们去期待 好事总会发生在下个转弯 我确定它一定会来 现在 我只需要一直呆在原地静静的等待 这世间早已不是每个人都依赖 太多的道理不是每个都会明白 至少还有每一次相遇 值得我们去期待 好事总会发生在下个转弯"
